route_id_idx,target_stop_idx,distance_to_target_stop_m,current_speed_mps,time_of_day_min,day_of_week,current_delay_sec,is_raining,headway_to_prev_bus_sec,tta_sec
6,29,1577.17,9.0,400,4,507.43,0,895.39,602.91
16,17,1635.98,10.52,2,6,-263.9,1,735.02,158.85
17,6,1400.06,4.65,488,6,177.71,0,315.88,466.58
14,5,4581.67,7.53,1425,2,267.55,0,1058.05,1146.74
3,78,3812.53,4.55,998,4,850.78,1,390.43,1662.45
0,96,1523.68,7.81,593,4,4.07,0,969.17,344.85
0,4,4401.37,8.73,1055,2,217.15,0,539.54,1060.78
9,43,2300.46,11.14,860,5,-107.29,0,1537.16,292.85
2,27,523.49,15.38,586,5,-403.61,0,705.58,10.0
9,0,510.26,8.36,277,6,-82.64,1,1077.23,84.29
1,90,3873.84,11.58,792,6,-108.91,0,1620.55,532.17
10,77,2009.11,12.61,19,6,268.46,1,1241.49,573.5
11,76,2419.35,10.37,320,2,564.85,1,1118.25,941.98
6,65,4763.77,14.32,793,0,-173.92,0,1566.01,581.36
4,86,252.27,9.7,339,1,-80.49,1,621.56,92.0
3,35,4622.83,10.09,779,3,197.41,1,793.1,1005.57
5,93,3890.54,8.05,844,5,396.86,0,1521.67,1063.6
4,82,3516.08,7.83,32,3,-228.05,0,1449.59,632.02
19,45,1354.7,8.88,1259,6,-451.24,0,1182.32,10.0
4,60,1913.64,6.16,318,2,-395.56,0,1428.8,173.46
8,44,577.3,15.83,697,6,-155.36,0,678.26,10.0
7,2,2681.2,8.19,123,2,372.19,0,1041.42,689.6
19,50,1338.79,7.94,1249,1,-204.2,1,1398.47,234.87
2,64,1816.42,12.26,766,2,-231.13,0,1533.83,169.83
14,3,2129.23,10.68,48,3,-812.65,1,816.2,96.21
11,67,1609.42,9.29,35,0,2.31,0,1754.82,299.57
3,100,4039.81,13.42,1406,5,-140.83,1,1471.73,599.2
9,31,380.13,6.54,495,4,342.81,0,810.05,184.53
15,99,1185.51,5.6,559,3,-39.67,0,1679.74,316.13
13,62,331.94,5.03,1320,1,8.22,1,1794.12,173.21
1,52,4002.7,10.61,1223,3,110.76,0,1707.31,981.26
12,47,4661.3,13.85,71,2,186.41,0,1524.04,900.05
8,90,4840.79,6.43,755,6,146.88,0,1226.53,1171.55
0,15,1766.69,5.61,154,0,361.66,0,778.65,666.35
18,76,3359.5,9.62,775,1,239.53,0,1312.9,589.5
14,60,1945.45,7.82,839,6,381.03,1,1134.63,667.81
9,2,4429.57,14.64,597,0,-253.82,0,1276.01,616.1
11,64,4599.12,14.41,125,1,-39.59,0,852.07,771.04
3,26,2022.01,10.7,1387,6,165.01,1,1135.75,543.27
15,51,2126.75,8.19,188,2,363.43,1,1480.7,641.51
14,62,2270.71,6.05,1419,5,92.21,0,1015.21,496.78
9,19,1393.14,7.67,389,0,264.21,0,873.59,476.54
5,61,546.72,3.14,538,0,517.05,1,721.96,494.34
12,34,2969.17,10.76,892,0,166.9,1,786.76,669.56
7,77,4251.15,10.46,1286,1,444.33,1,1190.31,1235.0
9,57,1381.4,8.11,434,5,479.28,1,771.12,468.15
10,90,2609.01,7.32,518,3,620.08,1,543.53,985.5
16,26,4522.33,6.59,455,0,348.64,1,599.29,1361.45
16,52,490.78,12.49,557,2,537.99,1,919.72,338.95
1,83,2261.2,5.45,526,2,424.14,1,359.84,898.45
18,96,4187.88,10.6,234,3,240.2,0,1493.36,977.98
10,22,4590.75,13.61,280,5,-111.25,0,1048.94,552.94
17,97,4974.03,11.44,927,0,-20.13,0,1703.79,968.03
6,43,4262.78,6.55,671,0,-179.77,0,1527.22,854.91
11,34,529.87,13.54,312,0,-17.06,0,1222.25,79.96
4,2,555.38,4.79,1077,5,-46.85,0,575.89,128.21
2,13,2504.02,4.62,350,2,605.31,1,1312.77,1145.79
4,68,2690.26,6.25,1311,0,366.0,0,740.77,812.86
3,87,3300.95,10.9,198,0,372.36,0,896.52,777.66
13,96,1014.82,5.52,943,0,-157.71,0,1633.47,197.86
16,98,4533.47,8.3,351,1,-320.47,0,1409.71,884.92
11,30,696.53,7.57,697,3,171.56,0,859.31,226.23
5,68,3160.68,8.74,380,3,46.47,0,799.31,637.68
2,23,2948.41,14.6,752,5,-45.67,0,1352.27,456.46
17,39,4251.93,4.29,1024,5,356.84,0,460.55,1434.59
4,56,1904.15,5.82,1338,5,-10.29,0,900.37,393.42
6,88,4314.39,12.59,167,4,159.99,0,1404.1,839.96
19,10,347.76,4.76,86,0,404.1,1,1272.87,376.71
10,73,2520.95,12.69,120,3,-60.01,1,1694.53,473.48
20,21,3990.92,3.39,1107,3,-238.95,1,693.51,1471.84
6,86,4636.55,6.9,726,3,-65.18,0,1312.86,939.25
15,77,1587.71,7.03,736,0,111.38,0,1539.57,379.75
14,37,236.64,7.95,969,6,156.27,0,868.64,123.04
13,35,2241.31,9.76,211,5,374.86,1,962.89,597.92
15,14,1335.37,7.69,777,0,-231.98,0,1056.33,136.28
7,57,2571.8,14.33,1249,6,285.2,0,1192.45,452.13
0,70,1371.6,11.1,1106,5,60.03,0,637.33,230.67
20,32,3626.61,9.33,104,2,-269.47,0,1077.69,487.85
16,89,2036.84,8.92,534,3,384.64,0,454.83,663.45
19,11,3061.11,4.62,467,5,-263.48,0,366.85,729.67
10,1,2645.26,6.52,1414,4,-51.75,0,1133.4,537.56
5,3,4434.46,6.11,1328,3,-293.85,0,1444.8,904.28
16,16,308.27,9.73,1077,6,363.85,0,620.11,224.54
14,72,541.18,4.82,1222,6,95.97,1,1013.08,286.16
3,48,2313.49,10.56,1169,3,42.51,0,1526.82,438.97
1,30,4505.4,4.44,392,0,297.75,0,884.19,1455.52
8,50,900.26,12.1,192,4,148.29,1,1593.84,262.76
10,54,1617.83,8.01,1355,3,234.08,0,1269.11,458.89
1,72,3191.43,5.18,4,1,272.6,1,1234.73,1128.14
16,96,1478.85,11.85,239,1,99.77,1,969.59,388.86
17,4,1477.23,9.49,1269,1,-286.66,0,1144.96,111.61
6,70,4717.75,10.04,789,2,572.02,1,685.85,1143.7
11,94,3596.58,12.47,1383,6,-183.8,1,1492.51,623.05
20,87,2394.57,10.37,567,3,-136.19,0,1236.29,348.52
13,78,3702.2,5.54,982,3,605.32,1,872.22,1291.14
17,16,601.09,4.87,266,0,1087.23,1,1198.31,750.76
4,5,3350.08,5.29,1379,0,-111.27,1,701.44,899.72
16,38,755.87,6.31,993,0,72.28,0,823.08,243.19
1,16,4373.14,5.78,458,3,888.29,0,545.77,1374.79
1,85,819.11,10.68,77,2,357.17,0,1763.29,357.41
14,69,2343.04,4.76,803,3,274.25,1,1438.42,872.15
11,92,1994.42,9.26,320,4,155.55,0,1787.55,441.31
2,12,1802.68,6.45,151,0,-590.79,0,1489.92,132.7
12,38,4708.64,6.85,200,5,306.26,0,1274.37,1028.95
14,65,3794.87,14.79,231,5,149.37,0,943.85,799.42
7,25,1146.73,8.89,1016,5,144.48,1,849.7,368.0
12,60,2094.17,9.48,1097,6,643.15,1,551.6,783.96
17,71,692.4,9.56,424,4,488.14,0,450.71,353.61
9,62,3865.71,6.51,537,6,-25.76,1,721.99,1056.83
11,83,3632.97,9.28,918,4,-98.68,0,858.23,721.09
20,13,2872.09,8.32,380,5,23.59,1,476.16,710.15
19,87,2832.83,12.22,211,5,-118.51,0,1589.5,374.11
13,28,1403.23,9.61,220,4,144.87,0,847.03,351.36
8,13,4037.76,7.14,811,0,-58.52,1,1073.31,864.48
19,63,958.34,10.3,666,6,177.14,1,897.98,298.18
20,40,3702.29,14.06,1434,1,307.57,0,1723.04,758.38
12,72,2626.61,6.81,1064,2,431.26,0,353.64,715.75
2,59,795.59,8.68,278,5,-363.9,0,1252.85,10.0
9,8,4244.59,3.91,1128,5,693.39,1,793.32,1697.93
20,67,4630.4,12.1,2,6,-268.06,0,1270.81,898.35
16,35,4240.28,7.82,776,6,88.34,1,1474.55,915.25
1,50,1556.72,13.3,217,3,8.06,0,769.57,223.03
10,31,2219.13,11.73,53,5,60.7,0,1312.99,416.66
5,61,136.44,11.47,1372,5,-157.17,0,659.05,10.0
19,21,930.91,12.58,1419,2,274.75,0,931.82,251.86
5,89,239.36,11.24,179,2,621.08,0,1634.04,293.93
15,44,4537.7,5.73,1224,5,168.23,0,887.84,1358.34
5,58,921.31,10.48,27,6,-186.06,1,1471.2,69.37
15,41,2873.65,8.31,938,1,103.83,0,1022.94,662.0
0,40,648.95,7.1,597,3,323.81,1,1357.24,351.39
0,48,1900.53,5.17,762,1,-108.7,0,1773.0,501.58
12,69,784.58,6.78,559,2,43.5,1,801.39,288.69
11,88,3332.12,8.01,35,5,199.22,0,1103.6,794.69
20,47,2667.77,6.78,1,1,-249.83,0,712.1,582.67
13,54,3124.19,11.99,44,5,397.86,0,1233.72,805.68
14,33,4450.05,4.97,472,1,476.05,0,322.58,1293.09
19,15,1160.86,13.56,78,0,281.62,0,1722.38,238.28
3,98,611.0,11.21,438,5,494.74,0,311.92,293.32
1,52,2463.08,11.97,619,2,-299.1,0,615.22,233.16
20,79,1620.78,8.43,383,3,-22.25,0,855.12,380.64
0,19,599.02,12.55,891,5,257.43,1,1369.94,266.02
12,81,1420.5,11.02,593,3,-107.42,0,668.27,170.11
17,70,3859.76,14.9,1202,1,-121.01,0,1515.47,482.61
6,33,2811.93,5.67,475,1,298.04,0,342.07,834.76
10,71,4618.65,8.93,320,5,-595.01,0,1525.49,556.76
17,1,2683.51,7.36,1017,4,14.64,1,354.91,632.21
18,65,2916.38,9.22,29,6,-323.27,0,1215.61,349.07
19,15,1051.65,7.7,395,0,526.09,1,485.82,558.77
12,73,4174.09,5.26,1115,5,383.16,0,805.63,1228.69
1,55,2211.08,9.87,732,4,483.86,0,773.75,614.12
6,38,2909.92,8.39,931,1,-605.18,0,816.44,225.13
9,35,1358.78,4.14,1023,2,186.12,1,703.24,537.71
18,82,3923.29,13.93,1313,3,-120.36,0,727.97,576.12
2,61,4175.73,11.06,343,6,519.43,1,637.07,1015.92
15,73,4044.72,11.64,1264,2,-48.69,0,1683.04,712.23
10,55,3521.97,3.69,413,2,83.84,0,631.31,1128.86
3,42,2895.89,9.42,280,0,69.11,0,1357.5,683.31
5,10,3183.82,5.25,481,1,-309.58,0,697.79,620.07
20,86,3583.12,10.67,789,5,-255.94,1,1437.83,672.45
4,64,496.06,5.18,1257,1,176.29,1,1740.56,235.72
13,63,3093.65,11.3,152,4,391.48,1,1160.81,750.05
14,19,141.54,6.06,89,3,90.44,0,870.72,93.75
10,87,3765.55,6.47,1231,0,-55.69,0,1143.26,890.85
12,23,2874.87,9.18,919,4,276.85,0,835.31,680.63
9,30,1899.26,14.46,1306,2,454.48,0,1396.78,481.76
19,62,309.02,12.81,844,3,-169.63,0,943.6,10.0
2,38,1147.83,13.58,1361,1,-78.13,0,1005.63,151.84
11,87,2352.77,11.06,714,6,-284.18,1,1393.89,315.84
20,21,2082.01,10.48,1070,0,-233.44,0,420.81,182.95
11,85,3984.41,13.07,914,6,308.34,1,1445.34,881.24
19,88,829.21,14.39,241,4,73.08,0,1568.6,135.17
19,4,4951.05,7.42,1228,3,-507.62,0,648.16,957.69
8,49,4901.45,11.31,685,0,124.0,0,997.23,963.73
0,69,3615.94,8.87,870,4,-202.24,0,996.53,621.96
8,85,4094.16,10.12,735,4,466.67,0,1270.0,1034.63
2,11,1183.9,11.95,184,4,-27.5,0,1755.75,171.18
4,25,4134.7,12.91,219,6,-469.49,0,786.69,297.64
13,24,3824.81,6.62,360,5,168.69,1,708.7,1075.42
18,78,4136.67,12.85,311,3,296.83,0,1287.36,664.44
2,51,4465.31,6.91,662,6,51.64,0,1327.27,1064.43
1,97,3409.56,9.93,1198,3,291.82,1,816.27,837.94
20,1,2398.59,9.68,446,0,-400.21,0,344.39,165.56
18,87,1760.21,10.6,1345,3,-265.49,0,818.24,172.03
19,51,1315.12,10.08,288,6,83.94,0,1574.31,314.18
7,57,3570.22,5.9,1046,6,318.58,0,478.67,936.54
8,97,465.99,10.5,39,1,-438.63,0,1683.85,10.0
17,22,4999.11,6.06,1349,1,-480.22,1,1698.09,919.96
3,30,349.05,14.19,939,4,-132.13,0,1717.87,10.0
6,72,4916.93,5.36,382,4,-68.61,0,467.89,1275.43
10,25,1341.19,5.05,1169,1,-54.63,0,1148.1,284.53
15,7,4185.64,9.44,903,4,158.96,0,1475.59,755.09
7,24,3857.32,11.54,831,2,239.67,1,1788.46,886.86
7,27,4270.43,10.46,292,1,-322.95,1,1223.13,520.5
19,26,3078.2,5.33,586,3,168.34,0,776.58,1010.18
5,9,2250.64,3.52,1118,1,-75.77,0,623.85,851.86
4,79,4875.7,6.39,746,3,-371.98,1,857.1,1001.38
2,2,1927.79,9.7,809,1,-103.55,1,1455.5,443.28
1,55,2997.69,9.02,984,5,77.85,0,827.2,583.83
17,57,1313.29,4.37,948,3,806.25,1,787.69,868.89
1,93,3145.14,10.52,151,2,-1.65,0,1428.04,499.21
14,42,1879.61,10.15,1285,1,-54.96,0,1587.93,329.5
9,0,1251.97,13.08,748,3,615.85,0,775.15,483.31
12,80,759.84,7.26,817,4,-126.36,0,1326.68,122.83
17,70,895.9,14.37,135,1,-46.19,0,1672.76,84.19
16,7,695.74,5.0,208,4,67.05,0,713.95,230.24
11,20,4671.69,12.68,29,6,-142.18,0,1624.38,912.97
7,19,3268.75,7.45,1226,1,-9.76,0,1236.24,679.49
14,48,3620.58,4.04,535,2,586.2,0,562.49,1428.42
1,93,3848.64,14.96,1198,5,-67.07,0,1255.83,613.28
4,60,1130.18,8.23,401,1,148.96,0,455.03,224.2
14,6,1729.42,12.15,254,5,320.63,1,1426.91,528.95
18,8,4090.75,3.72,524,4,70.02,0,854.64,1491.82
20,79,1507.58,4.43,395,0,112.82,0,338.08,446.72
13,17,195.19,5.83,1068,0,12.96,0,566.81,14.52
11,72,3381.29,8.06,732,5,266.25,1,1472.09,912.83
6,0,1282.22,15.59,1259,5,-400.56,0,1699.46,10.0
13,43,460.53,7.32,589,6,-188.11,1,1151.22,44.01
0,0,162.03,6.32,669,4,230.46,1,1479.09,174.77
3,48,3075.78,6.72,369,4,-164.06,0,350.34,682.31
7,34,4339.92,5.02,902,6,-209.66,1,1361.95,1256.2
8,12,4118.17,8.67,549,4,-78.43,0,1107.12,749.12
0,49,3061.57,7.24,806,2,-170.64,0,1274.0,579.24
11,52,1864.28,11.71,144,6,-197.31,0,1421.27,184.34
0,48,2962.64,6.93,143,0,78.82,1,1613.44,782.95
9,47,1406.11,10.97,117,4,-169.1,0,1582.45,235.43
9,2,4516.38,10.55,33,1,-199.85,1,724.31,766.09
10,20,4019.79,12.19,793,6,-104.05,0,1112.64,674.02
16,93,203.06,5.52,1241,5,-144.45,0,1526.04,10.0
4,11,1015.79,8.5,866,2,-94.6,0,1385.54,110.67
12,88,4704.73,8.61,655,0,-115.58,0,1575.72,878.62
15,19,4937.57,13.64,333,5,329.98,0,1126.99,930.32
0,12,3530.85,8.21,1052,6,444.43,1,541.25,885.47
9,23,1170.62,4.94,1363,4,39.67,1,1732.28,427.01
19,38,4795.16,6.03,1272,1,-168.01,0,846.28,1157.84
8,30,3877.45,9.4,452,0,297.15,0,539.95,920.17
1,11,1804.96,9.26,632,2,451.78,1,843.35,595.3
6,47,2137.34,12.25,66,1,-99.0,0,916.32,310.15
14,85,172.04,8.02,310,0,186.06,1,1242.06,210.82
11,55,3655.74,6.76,587,2,201.69,1,1713.19,933.98
4,78,2569.2,12.23,580,1,-436.94,0,915.32,273.7
13,29,1324.18,13.34,192,1,240.87,0,1450.27,297.02
15,37,3132.91,13.68,176,1,545.02,0,1385.41,708.68
15,79,3200.04,8.55,882,1,6.32,0,778.94,640.78
18,48,4752.43,10.94,720,5,222.93,0,689.32,1128.56
11,97,135.88,12.06,1349,4,-237.63,0,1485.92,10.0
15,38,1717.67,11.38,812,4,-17.79,1,948.8,401.34
9,1,711.61,6.48,66,3,77.0,0,1139.08,141.21
0,69,2615.47,10.75,1330,3,14.43,0,1672.22,477.21
14,82,3498.13,8.49,383,4,132.96,0,800.96,765.6
0,0,782.61,5.13,1005,4,-128.4,1,504.17,249.37
15,51,2514.73,9.89,1412,5,-83.61,0,867.26,560.71
14,79,2657.54,5.08,55,4,449.39,1,1314.68,1043.35
16,42,4764.55,5.56,229,6,-94.33,0,907.11,1147.04
5,56,1331.6,7.9,970,4,332.46,1,833.34,495.21
13,98,666.55,14.47,1439,3,300.96,0,1732.18,242.18
4,36,2358.7,6.36,987,4,305.43,0,731.36,704.51
5,49,3056.99,12.17,1421,4,235.23,0,1238.03,600.12
10,40,147.08,13.76,859,2,307.77,0,673.82,170.96
6,35,566.06,7.32,990,1,432.73,0,549.56,262.95
1,48,1284.85,6.92,776,6,822.01,1,1412.49,735.99
20,68,2740.07,5.78,611,1,172.29,0,1513.96,837.62
16,33,1252.43,8.11,1032,0,208.99,0,330.01,392.57
5,85,2764.92,11.05,599,0,-202.18,1,610.86,483.77
20,35,720.64,8.79,974,5,474.86,0,780.46,356.23
6,21,3476.7,9.48,961,6,525.11,1,443.11,874.74
4,81,4508.27,9.61,769,6,-148.53,0,884.69,966.76
10,45,2390.32,7.29,382,5,449.82,1,799.79,791.62
15,11,462.29,8.14,218,1,447.27,1,1715.85,399.7
5,52,227.94,9.28,524,0,173.67,0,774.68,105.2
7,19,1030.95,12.19,935,6,-33.53,0,1587.75,191.27
2,68,1352.58,6.72,670,5,-44.61,0,1403.49,315.75
1,29,1386.35,6.31,1246,0,981.31,0,1254.31,826.78
18,18,3462.78,11.98,1255,4,258.35,1,1517.55,605.03
3,44,2655.81,5.65,1408,0,-16.85,1,712.1,781.15
4,35,115.71,6.15,159,5,97.41,0,932.65,102.97
12,24,3905.94,6.56,139,6,636.16,0,1621.15,1031.43
8,84,3771.06,7.33,1060,4,122.97,0,508.76,918.27
16,53,2863.46,15.71,1181,6,-294.49,0,1432.43,189.76
9,45,1058.92,10.66,335,2,-348.12,1,1246.63,50.19
19,73,1263.46,11.89,760,2,312.31,0,607.72,404.59
10,100,2069.81,8.31,931,0,-140.45,0,623.87,344.74
13,89,206.05,11.72,3,0,-39.58,0,953.68,10.0
18,3,565.22,8.7,1139,6,318.23,0,889.25,189.03
13,64,1624.16,7.92,682,0,93.39,0,1687.14,460.02
18,1,3687.28,4.85,1391,6,310.65,1,1141.73,1388.46
5,28,2000.06,6.32,1187,4,-137.63,1,1245.14,512.32
16,25,1751.5,6.01,417,4,1089.63,1,814.39,1063.88
9,97,1745.11,8.48,204,4,-100.28,1,844.16,285.58
12,45,1554.54,15.59,228,6,-49.28,0,631.81,226.17
13,83,4938.8,13.13,1382,1,212.28,0,1594.02,715.75
12,42,3703.62,7.24,70,0,8.83,0,1129.84,885.21
20,10,1113.7,12.33,557,1,-58.22,0,1122.83,120.05
14,81,1601.24,7.42,1257,5,-83.89,0,1610.35,299.17
2,7,960.22,10.31,1297,4,-565.18,0,1575.2,10.0
4,22,4479.37,6.63,557,1,-383.31,1,653.04,864.75
4,24,4794.82,7.67,476,0,503.49,1,378.49,1379.31
5,58,3723.25,8.13,87,5,468.83,1,692.92,914.65
14,8,4098.78,11.8,287,6,-120.82,0,759.11,503.49
17,46,2381.04,13.56,119,0,-396.4,0,785.66,110.48
18,20,3245.94,16.4,582,5,557.53,0,1058.67,822.84
10,79,3667.82,6.65,1072,1,854.67,0,773.86,1323.23
2,90,321.61,9.97,83,1,57.89,0,1242.88,149.5
1,11,1085.66,12.44,732,1,277.55,0,858.51,333.35
6,20,3821.78,5.47,216,1,302.81,1,721.78,1037.17
18,17,2104.82,10.23,1085,0,202.03,0,352.26,494.28
13,79,2858.35,9.45,745,1,-16.78,0,1044.79,601.83
2,65,1081.29,12.95,1428,5,209.68,0,704.12,304.2
19,0,1443.63,3.89,431,5,1008.3,0,465.86,944.34
17,28,4712.26,8.37,43,0,749.33,1,1716.31,1516.29
14,95,4166.78,6.96,811,4,302.93,0,949.39,1223.32
18,95,1434.35,9.58,1185,3,-198.91,0,1007.28,173.92
12,16,4228.74,5.16,1018,6,454.32,0,396.76,1375.7
8,75,3135.36,4.95,315,3,402.82,1,1556.58,1155.27
11,99,1661.8,8.98,1121,5,-213.42,0,677.89,183.1
12,45,3228.29,12.65,262,3,85.09,0,1362.77,397.55
5,64,536.26,9.11,1041,0,114.42,0,822.29,124.21
1,90,1916.07,8.44,971,4,135.13,0,527.68,455.9
10,81,351.88,13.71,575,1,117.25,0,1474.31,95.49
0,82,2613.29,8.32,443,3,1348.42,1,307.65,1272.13
11,14,3303.24,9.27,884,3,-430.67,0,1351.63,320.51
20,14,1503.47,8.45,1402,6,391.95,0,1574.67,451.09
15,59,3500.52,15.09,1428,5,-220.35,0,1087.61,413.22
11,80,1675.06,11.03,641,4,-234.42,0,659.0,225.16
3,13,904.31,11.01,665,5,-126.56,1,1051.1,131.28
11,21,1671.54,14.15,653,0,270.27,0,1476.38,465.71
18,87,776.62,11.79,792,0,-598.02,0,705.97,10.0
4,65,278.6,14.92,76,3,-87.15,0,1132.56,10.0
20,94,4722.74,7.71,1346,4,-166.28,0,1417.43,1063.54
8,31,3476.67,7.87,295,5,-232.84,0,751.63,562.3
13,37,2825.52,9.13,5,5,238.18,1,1663.63,758.6
2,92,1875.82,4.04,416,2,26.08,0,466.58,610.14
11,73,2711.8,11.27,293,0,445.2,1,666.12,718.09
13,24,4099.77,13.44,1415,5,278.45,0,1520.87,899.86
14,10,3904.54,8.75,881,6,-17.58,0,823.23,841.27
6,16,1068.02,4.74,1140,2,-336.34,1,1657.85,229.97
13,16,4563.06,11.28,1351,3,126.0,1,1712.81,909.86
12,77,649.26,6.52,531,6,172.79,1,862.9,265.07
18,97,2668.28,10.83,633,4,-191.93,0,1417.7,376.79
14,11,4756.04,6.23,1028,0,572.21,0,518.97,1467.98
20,96,2787.47,13.62,1411,3,190.55,0,1020.62,621.03
11,25,1345.48,7.43,241,2,205.83,1,1125.23,470.05
1,33,228.08,11.7,123,4,-103.22,1,1797.93,10.0
15,95,1732.88,8.68,142,0,-26.42,0,1130.15,338.75
16,76,4141.91,10.16,343,4,46.56,0,784.81,761.83
2,87,4483.34,4.64,1121,2,262.09,1,544.12,1514.42
5,85,756.44,7.77,971,5,277.32,0,632.4,273.81
7,86,993.74,5.7,1188,3,-93.27,1,857.6,231.06
12,100,237.37,5.02,849,1,404.52,1,1557.21,387.53
18,25,1344.88,9.91,1091,0,291.85,0,321.73,410.62
11,38,448.05,8.01,1269,0,552.8,1,1375.9,415.61
3,28,3826.05,6.5,262,3,-347.3,0,1560.26,743.3
19,62,3266.74,14.26,313,0,305.69,0,1679.04,713.85
13,22,4458.83,11.29,282,0,723.95,1,1693.48,1224.48
7,55,3782.9,11.81,1238,4,-258.04,1,1110.4,640.31
6,44,3258.22,6.78,276,1,-482.66,0,899.58,472.44
6,25,2542.22,15.94,14,5,-277.95,0,908.01,238.89
0,72,3711.01,10.28,1314,3,-54.1,0,893.69,819.46
9,8,2301.01,9.28,1218,0,196.37,0,956.44,553.34
17,56,3310.97,12.42,1427,6,160.19,0,1667.63,551.98
19,80,1165.41,5.93,482,4,-19.31,0,868.75,287.61
16,53,3373.12,9.73,1037,1,279.96,0,573.43,727.62
12,43,2902.63,7.55,1103,6,4.71,0,510.15,499.97
4,91,1921.69,11.38,163,2,-31.17,1,795.48,390.89
4,43,4208.87,8.47,1253,2,-42.4,0,864.23,995.73
16,83,1803.32,13.9,1202,6,397.82,0,1347.27,457.2
13,70,422.57,10.95,194,1,-383.65,0,1765.83,10.0
1,58,4083.64,8.59,1214,1,121.91,0,1339.86,836.71
5,17,3164.95,14.73,857,5,-246.09,0,1278.49,446.64
1,24,3305.36,8.28,52,2,246.61,1,1449.63,928.37
5,41,3371.4,10.32,6,2,-437.35,1,1176.6,472.48
13,17,2803.07,13.29,900,6,-138.02,0,1561.91,312.03
3,40,4378.13,11.98,808,5,30.07,1,1653.42,845.0
19,40,4655.09,5.75,727,1,343.11,1,909.23,1477.16
1,28,1396.21,13.94,678,1,128.16,0,1312.44,279.15
8,9,3557.95,8.02,176,5,1248.67,1,1148.65,1567.69
8,77,3939.52,12.87,282,3,-333.45,0,806.0,398.23
17,27,3574.41,7.98,1275,1,470.03,0,1781.66,911.96
5,88,1371.72,10.47,494,2,669.71,0,747.23,575.0
20,32,4897.1,13.79,774,6,358.36,0,1417.64,922.16
11,94,3106.72,10.89,1163,5,221.66,1,671.21,778.36
13,100,1485.62,5.12,804,4,-231.47,1,1174.41,327.1
13,68,816.2,4.88,704,5,147.32,1,675.08,357.07
12,52,4191.61,9.63,578,5,-367.83,0,1057.36,676.07
3,20,450.14,5.98,230,1,559.17,0,1330.86,370.22
11,53,2931.42,14.89,148,2,133.97,0,998.39,452.06
16,71,1349.37,9.99,1384,5,628.0,1,778.17,659.21
19,24,1126.84,4.45,829,4,760.2,1,1709.05,799.86
16,7,2704.38,10.58,559,6,-218.03,0,683.6,371.03
10,39,3221.79,4.04,487,2,721.22,0,702.28,1303.68
20,46,2573.87,12.97,15,3,352.03,0,825.64,592.28
2,67,4991.17,6.17,1349,0,-100.0,1,826.91,1291.69
11,2,177.12,5.22,933,6,-33.08,1,1400.25,132.59
0,8,140.1,6.48,270,6,744.98,1,1442.68,451.61
19,26,1111.25,10.34,586,5,305.78,1,1664.48,422.39
18,27,1772.84,8.99,456,0,-173.08,0,328.14,290.36
18,71,269.02,9.34,254,4,-53.66,0,630.6,32.14
5,59,1081.31,14.91,1394,5,-399.87,0,1355.05,10.0
5,1,3547.47,6.77,518,5,518.24,0,601.94,1114.65
1,0,395.23,6.9,177,3,270.77,0,1562.97,201.52
3,65,1047.33,10.55,1336,2,-20.9,0,1530.9,191.14
19,31,4164.23,13.74,218,1,736.89,0,1470.28,1210.04
5,83,2693.0,7.79,193,6,-509.4,0,1350.6,298.63
20,12,410.68,10.53,13,4,42.92,1,1404.57,164.34
11,24,3683.08,7.02,1034,5,237.7,0,378.84,1059.85
7,69,3268.11,15.61,1319,5,521.02,0,1249.48,800.03
9,56,4694.28,9.53,251,3,344.0,0,1116.6,1216.33
0,82,3281.92,14.3,892,4,-102.86,0,1175.29,373.9
19,34,3356.68,13.87,1254,2,56.96,0,1699.19,487.66
8,30,4209.08,9.02,898,1,-127.49,0,846.8,608.31
18,80,3500.2,12.08,1208,2,-151.6,0,991.7,578.07
6,61,3135.73,10.84,700,2,-43.99,1,705.12,725.78
11,14,469.57,14.35,1195,1,-110.49,0,1751.79,10.0
6,75,3428.14,5.4,108,2,-358.26,0,1377.23,733.63
19,45,647.86,15.56,905,6,-45.8,0,1449.19,76.64
16,45,2512.74,6.32,495,3,-278.89,1,361.96,537.21
14,48,2804.19,7.34,556,1,-323.9,0,1435.71,408.53
6,64,2937.68,12.84,1267,4,-562.0,0,817.98,153.63
17,64,2097.93,13.32,253,3,-512.75,0,813.81,10.0
2,85,4039.55,6.73,656,3,-308.31,0,841.71,816.38
13,70,3653.5,7.78,1046,0,-600.14,0,627.59,601.4
18,31,1765.72,9.29,711,6,-128.24,1,839.55,359.92
2,68,4542.86,8.69,1119,6,50.75,0,563.47,1188.24
11,99,1935.8,5.67,791,3,250.24,1,1360.03,733.24
8,9,751.36,8.67,390,1,-30.29,1,709.26,120.61
17,97,4218.1,10.9,616,6,-268.26,0,852.45,506.53
12,30,3899.73,13.74,557,1,322.75,0,1490.95,779.85
0,57,3420.24,8.34,1338,2,-83.28,0,709.08,575.75
19,26,2525.68,7.23,1052,3,348.02,1,505.48,863.35
20,100,4741.26,9.48,871,4,692.48,1,863.31,1110.34
12,48,1834.08,5.02,758,4,124.73,1,969.16,564.58
13,37,4196.93,8.16,812,5,346.26,1,923.73,1027.62
13,24,3950.65,10.16,150,2,342.67,1,735.19,1062.81
